i, j, d
0, 1428, 0.0441994024227
0, 1429, 0.0526496474519
0, 1430, 0.0426465393938
0, 1431, 0.0442925137598
0, 1432, 0.0508550508751
0, 1433, 0.0712835609657
0, 1434, 0.0453579430929
0, 1435, 0.0419309091265
0, 1436, 0.047907621558
0, 1437, 0.0547258416944
0, 1438, 0.0379542764929
0, 1439, 0.0501005766161
0, 1440, 0.059105314265
0, 1441, 0.0381705075559
0, 1442, 0.0494783573269
0, 1443, 0.0441714861395
0, 1444, 0.0547986215685
0, 1445, 0.0463694677426
0, 1446, 0.052576825596
0, 1447, 0.0421037446435
0, 1448, 0.0386427167219
0, 1449, 0.0507274458357
0, 1450, 0.0561530568202
0, 1451, 0.0416123006697
0, 1452, 0.0443394381794
0, 1453, 0.0406661213824
0, 1454, 0.0523959711574
0, 1455, 0.0505849054064
0, 1456, 0.0447789518497
0, 1457, 0.0439406290694
0, 1458, 0.0464576700712
0, 1459, 0.0560879731216
0, 1460, 0.0485370549636
0, 1461, 0.0464066847664
0, 1462, 0.0540214985336
0, 1463, 0.0474704997363
0, 1464, 0.0524532302722
0, 1465, 0.048084342772
0, 1466, 0.0476425802018
0, 1467, 0.0587681184533
0, 1468, 0.0584200226833
0, 1469, 0.0461831514045
0, 1470, 0.056363646785
0, 1471, 0.0647954486009
0, 1472, 0.0458459719292
0, 1473, 0.0406865883881
0, 1474, 0.0426381647214
0, 1475, 0.0687361923828
0, 1476, 0.0594620263888
0, 1477, 0.0462612717489
0, 1478, 0.0461600410844
0, 1479, 0.0452129114242
0, 1480, 0.0440711961153
0, 1481, 0.0602058771261
0, 1482, 0.0490876377208
0, 1483, 0.0411730280838
0, 1484, 0.057929844588
0, 1485, 0.0443045838923
0, 1486, 0.0571995954173
0, 1487, 0.0552181155717
0, 1488, 0.0449116138
0, 1489, 0.0527814275551
0, 1490, 0.0555288187965
0, 1491, 0.0583264824071
0, 1492, 0.0526158395122
0, 1493, 0.04206399949
0, 1494, 0.0581953761512
0, 1495, 0.0726176838339
0, 1496, 0.0445670123174
0, 1497, 0.0677074626222
0, 1498, 0.061968550722
0, 1499, 0.04718829789
0, 1500, 0.0458097749616
0, 1501, 0.0518568852321
0, 1502, 0.0439386702763
0, 1503, 0.0498495937898
0, 1504, 0.0672162027385
0, 1505, 0.0505918803845
0, 1506, 0.0548455527117
0, 1507, 0.0650626705364
0, 1508, 0.0614211696629
0, 1509, 0.0431616486932
0, 1510, 0.0604184219533
0, 1511, 0.0505165280842
0, 1512, 0.0400250887173
0, 1513, 0.0446499144487
0, 1514, 0.0406434930593
0, 1515, 0.0433842298623
0, 1516, 0.0303599519533
0, 1517, 0.0369299443066
0, 1518, 0.0386005467385
0, 1519, 0.0345856805218
0, 1520, 0.0357819298564
0, 1521, 0.0379896645246
0, 1522, 0.0423311988681
0, 1523, 0.031551794594
0, 1524, 0.0353559812912
0, 1525, 0.0337914376778
0, 1526, 0.0390113534827
0, 1527, 0.035731517923
0, 1528, 0.0401674910097
0, 1529, 0.0352945071821
0, 1530, 0.0373213708972
0, 1531, 0.0311826585129
0, 1532, 0.0385683037227
0, 1533, 0.0393694354684
0, 1534, 0.0387028238313
0, 1535, 0.0395594768008
0, 1536, 0.0348173013247
0, 1537, 0.0426287239307
0, 1538, 0.0398018730099
0, 1539, 0.0401244493567
0, 1540, 0.0441758220966
0, 1541, 0.0394795670205
0, 1542, 0.0414599927962
0, 1543, 0.0336404569134
0, 1544, 0.0330727887572
0, 1545, 0.0380931746291
0, 1546, 0.0265290199343
0, 1547, 0.0461377940312
0, 1548, 0.0395311588812
0, 1549, 0.0412159097446
0, 1550, 0.0348965873749
0, 1551, 0.0375515334034
0, 1552, 0.0406126904828
0, 1553, 0.0329532528331
0, 1554, 0.0334386320379
0, 1555, 0.0373820887769
0, 1556, 0.0239718497016
0, 1557, 0.0220704867805
0, 1558, 0.0346717620229
0, 1559, 0.0350003949498
0, 1560, 0.0272147010885
0, 1561, 0.0348522487877
0, 1562, 0.035193414057
0, 1563, 0.0345204511444
0, 1564, 0.0329155280317
0, 1565, 0.0324127804485
0, 1566, 0.0337342472391
0, 1567, 0.0252112640313
0, 1568, 0.0387136505381
0, 1569, 0.0364800104674
0, 1570, 0.0229506920947
0, 1571, 0.035923016713
0, 1572, 0.0239441451264
0, 1573, 0.038278750118
0, 1574, 0.0365739231414
0, 1575, 0.0365310297389
0, 1576, 0.0354651161097
0, 1577, 0.0301678263995
0, 1578, 0.0379905225703
0, 1579, 0.0305241391885
0, 1580, 0.041611728866
0, 1581, 0.0399802328518
0, 1582, 0.0371196281606
0, 1583, 0.0372852500635
0, 1584, 0.0384130422802
0, 1585, 0.0346709354598
0, 1586, 0.0314131433533
0, 1587, 0.0258293533283
0, 1588, 0.0359145485286
0, 1589, 0.0354743843721
0, 1590, 0.0356565979547
0, 1591, 0.0324594264615
0, 1592, 0.0350492305763
0, 1593, 0.0333015921685
0, 1594, 0.0346827023769
0, 1595, 0.0335788177368
0, 1596, 0.0388954341276
0, 1597, 0.0379921051514
0, 1598, 0.0349478172606
0, 1599, 0.0385499302535
0, 1600, 0.0322094490548
0, 1601, 0.0282068250913
0, 1602, 0.0507260779596
0, 1603, 0.0318817819624
0, 1604, 0.0324718146352
0, 1605, 0.0307789639043
0, 1606, 0.0319898186007
0, 1607, 0.0363582537125
0, 1608, 0.0376918774345
0, 1609, 0.0318163844877
0, 1610, 0.0365781365776
0, 1611, 0.0327678220727
0, 1612, 0.0348884018385
0, 1613, 0.0318418370837
0, 1614, 0.040491050949
0, 1615, 0.0343977498968
0, 1616, 0.031732103371
0, 1617, 0.0352211230018
0, 1618, 0.0333545328998
0, 1619, 0.0303343801263
0, 1620, 0.0353935697237
0, 1621, 0.0339921398614
0, 1622, 0.03689713793
0, 1623, 0.0331113427274
0, 1624, 0.033100264115
0, 1625, 0.0337754750213
0, 1626, 0.0331439350014
0, 1627, 0.0318688874466
0, 1628, 0.0341427690072
0, 1629, 0.0376223448678
0, 1630, 0.0353058103527
0, 1631, 0.0400059955949
0, 1632, 0.03537398446
0, 1633, 0.0372068283404
0, 1634, 0.0399199055135
0, 1635, 0.0363200281309
0, 1636, 0.0390815172179
0, 1637, 0.0405527208204
0, 1638, 0.033835201158
0, 1639, 0.0353609704155
0, 1640, 0.0356430885327
0, 1641, 0.0319959447938
0, 1642, 0.0330616292827
0, 1643, 0.0396328693845
0, 1644, 0.0345210832408
0, 1645, 0.0316200429855
0, 1646, 0.0397779524125
0, 1647, 0.0331171232511
0, 1648, 0.0346486841745
0, 1649, 0.0371586154274
0, 1650, 0.0349244864577
0, 1651, 0.0372920114279
0, 1652, 0.0363974653193
0, 1653, 0.0364869202043
0, 1654, 0.0395047961808
0, 1655, 0.0396435189471
0, 1656, 0.0307238348879
0, 1657, 0.0328315432868
0, 1658, 0.0311072245662
0, 1659, 0.0350552003158
0, 1660, 0.0364005338865
0, 1661, 0.0405500572086
0, 1662, 0.0526975311755
0, 1663, 0.0554624938562
0, 1664, 0.0566209776448
0, 1665, 0.0461912025582
0, 1666, 0.0616940504494
0, 1667, 0.0625298028108
0, 1668, 0.0602046850059
0, 1669, 0.0408487494521
0, 1670, 0.0336280914891
0, 1671, 0.0347391511163
0, 1672, 0.0395209683713
0, 1673, 0.0436274042307
0, 1674, 0.0423366372044
0, 1675, 0.0331862882606
0, 1676, 0.0337848612226
0, 1677, 0.0450318581499
0, 1678, 0.0351120321234
0, 1679, 0.0344047724765
0, 1680, 0.0318242298396
0, 1681, 0.0353764385985
0, 1682, 0.0329195810907
0, 1683, 0.0334088325965
0, 1684, 0.0400038929191
0, 1685, 0.0349417262643
0, 1686, 0.0353443934307
0, 1687, 0.0324300516809
0, 1688, 0.0351275520806
0, 1689, 0.0397338975765
0, 1690, 0.0329575115076
0, 1691, 0.0312821873081
0, 1692, 0.0375145076524
0, 1693, 0.0343340176555
0, 1694, 0.0332775894868
0, 1695, 0.0322674387236
0, 1696, 0.0363452826546
0, 1697, 0.0358104973104
0, 1698, 0.0364583817055
0, 1699, 0.0396077711102
0, 1700, 0.0410045025599
0, 1701, 0.0404275086311
0, 1702, 0.03441839827
0, 1703, 0.0335051864706
0, 1704, 0.0323685568561
0, 1705, 0.0384370257278
0, 1706, 0.0315510524148
0, 1707, 0.0349082015476
0, 1708, 0.0325155550103
0, 1709, 0.0403600130304
0, 1710, 0.0358626321879
0, 1711, 0.0342442691617
0, 1712, 0.0354453798461
0, 1713, 0.0383413891737
0, 1714, 0.0348771337975
0, 1715, 0.0344314603551
0, 1716, 0.033168952478
0, 1717, 0.0358065310832
0, 1718, 0.0339439069671
0, 1719, 0.0312965636476
0, 1720, 0.0365987047497
0, 1721, 0.0377812134857
0, 1722, 0.0353899453953
0, 1723, 0.0362744035789
0, 1724, 0.036195187279
0, 1725, 0.0304440376264
0, 1726, 0.0332366889014
0, 1727, 0.0373053340846
0, 1728, 0.0326689881326
0, 1729, 0.0326876140713
0, 1730, 0.0325301718364
0, 1731, 0.0349588504401
0, 1732, 0.0332435931578
0, 1733, 0.0350560366591
0, 1734, 0.0329443935542
0, 1735, 0.034469998175
0, 1736, 0.0319568516087
0, 1737, 0.0346506097483
0, 1738, 0.0338240529387
0, 1739, 0.0376335125503
0, 1740, 0.0342464785463
0, 1741, 0.0377257346482
0, 1742, 0.0314667077784
0, 1743, 0.0363016116331
0, 1744, 0.0298894991159
0, 1745, 0.0382747974942
0, 1746, 0.032494878186
0, 1747, 0.0345429303171
0, 1748, 0.0319093781484
0, 1749, 0.0306336348522
0, 1750, 0.035040373624
0, 1751, 0.0329933219246
0, 1752, 0.0309672537552
0, 1753, 0.0366464544911
0, 1754, 0.0360020236075
0, 1755, 0.0328350399596
0, 1756, 0.0419670095914
0, 1757, 0.029263876853
0, 1758, 0.031587285011
0, 1759, 0.031611070735
0, 1760, 0.0378431048156
0, 1761, 0.0354508578272
0, 1762, 0.0359958405472
0, 1763, 0.0325420507246
0, 1764, 0.0360981040297
0, 1765, 0.0399400848821
0, 1766, 0.0344391138343
0, 1767, 0.0341037042918
0, 1768, 0.0356252472206
0, 1769, 0.0387775131463
0, 1770, 0.034208378264
0, 1771, 0.0303490115181
0, 1772, 0.0316910536473
0, 1773, 0.0401729081846
0, 1774, 0.0307516100839
0, 1775, 0.0358406407707
0, 1776, 0.0371315556269
0, 1777, 0.0329575200992
0, 1778, 0.0347333049041
0, 1779, 0.0331236351644
0, 1780, 0.0315361936808
0, 1781, 0.0364570584177
0, 1782, 0.0377798746325
0, 1783, 0.0354401944616
0, 1784, 0.0363599142255
0, 1785, 0.0320953743975
0, 1786, 0.0369902863529
0, 1787, 0.0336032809424
0, 1788, 0.0319188374037
0, 1789, 0.0395704492244
0, 1790, 0.0330336226474
0, 1791, 0.033123396717
0, 1792, 0.0344085312441
0, 1793, 0.0332556552679
0, 1794, 0.0321190605071
0, 1795, 0.0300330487705
0, 1796, 0.0350526332184
0, 1797, 0.0391248759678
0, 1798, 0.0336252683551
0, 1799, 0.03357740829
0, 1800, 0.0305210086245
0, 1801, 0.0287475000987
0, 1802, 0.0299643388246
0, 1803, 0.0317306310171
0, 1804, 0.0309309976839
0, 1805, 0.0361488775862
0, 1806, 0.0335840635953
0, 1807, 0.0318734991742
0, 1808, 0.0338301460563
0, 1809, 0.0328218113223
0, 1810, 0.0327976695816
0, 1811, 0.0393320842329
0, 1812, 0.0314484600838
0, 1813, 0.0279930394463
0, 1814, 0.0297187624439
0, 1815, 0.0390935417091
0, 1816, 0.0349708698132
0, 1817, 0.0372934814944
0, 1818, 0.0275427580267
0, 1819, 0.0310634983672
0, 1820, 0.0304342494632
0, 1821, 0.0370864107684
0, 1822, 0.029977923899
0, 1823, 0.0316416328595
0, 1824, 0.0341689165869
0, 1825, 0.0392205892775
0, 1826, 0.0323225911795
0, 1827, 0.0370263050765
0, 1828, 0.0279022009865
0, 1829, 0.032374792629
0, 1830, 0.0424043538683
0, 1831, 0.0312223170542
0, 1832, 0.0311599763194
0, 1833, 0.0366608454671
0, 1834, 0.0398995677589
0, 1835, 0.0431471421473
0, 1836, 0.0300538729436
0, 1837, 0.0294543202392
0, 1838, 0.0340699983979
0, 1839, 0.0343786428652
0, 1840, 0.0399558316403
0, 1841, 0.0337488818372
0, 1842, 0.0353800993316
0, 1843, 0.0340542683457
0, 1844, 0.0384014140048
0, 1845, 0.0387797037059
0, 1846, 0.0366872287622
0, 1847, 0.0348544103099
0, 1848, 0.0322932208814
0, 1849, 0.0329827460369
0, 1850, 0.0420115575584
0, 1851, 0.0327803089859
0, 1852, 0.0292841575029
0, 1853, 0.0314863979838
0, 1854, 0.0367076867569
0, 1855, 0.0405166690608
0, 1856, 0.0328377830408
0, 1857, 0.0335241950913
0, 1858, 0.0401846164141
0, 1859, 0.0300173067729
0, 1860, 0.0320130443931
0, 1861, 0.0328780579513
0, 1862, 0.0313773970215
0, 1863, 0.0352040507617
0, 1864, 0.0315941407383
0, 1865, 0.0304433573501
0, 1866, 0.0348149666687
0, 1867, 0.0350282724792
0, 1868, 0.0320879441991
0, 1869, 0.0391001096251
0, 1870, 0.0321319711682
0, 1871, 0.037866619142
0, 1872, 0.03701628459
0, 1873, 0.0351446136786
0, 1874, 0.0415423534403
0, 1875, 0.0374575624219
0, 1876, 0.0354147479104
0, 1877, 0.039351723254
0, 1878, 0.0361158082679
0, 1879, 0.0381771180384
0, 1880, 0.0367979253128
0, 1881, 0.0320472312164
0, 1882, 0.0326176167955
0, 1883, 0.0381123687178
0, 1884, 0.0374897965795
0, 1885, 0.0324988008139
0, 1886, 0.0341506347698
0, 1887, 0.0332740074036
0, 1888, 0.0366092189868
0, 1889, 0.0328079405504
0, 1890, 0.0398392798971
0, 1891, 0.0342109738801
0, 1892, 0.038487471175
0, 1893, 0.0386930871847
0, 1894, 0.0377882148289
0, 1895, 0.0339605055082
0, 1896, 0.0361542119175
0, 1897, 0.0314334836886
0, 1898, 0.0362063325332
0, 1899, 0.0340686964227
0, 1900, 0.0297959663299
0, 1901, 0.0329215821718
0, 1902, 0.0362172050158
0, 1903, 0.0325585197625
0, 1904, 0.0431241855646
0, 1905, 0.0432493410027
0, 1906, 0.031801227207
0, 1907, 0.0328131628436
0, 1908, 0.0326400360494
0, 1909, 0.0368945952741
0, 1910, 0.0315651297354
0, 1911, 0.0380532461809
0, 1912, 0.0327261473176
0, 1913, 0.030662724353
0, 1914, 0.033989658954
0, 1915, 0.0327147420376
0, 1916, 0.0330427058018
0, 1917, 0.0337902967081
0, 1918, 0.0336369734282
0, 1919, 0.0338304804656
0, 1920, 0.0387012442495
0, 1921, 0.0366270118654
0, 1922, 0.033550483598
0, 1923, 0.0375835449729
0, 1924, 0.0331451338662
0, 1925, 0.0435303478181
0, 1926, 0.0337998645391
0, 1927, 0.0326875087881
0, 1928, 0.0371303206243
0, 1929, 0.0347056888847
0, 1930, 0.031438405297
0, 1931, 0.0338902074645
0, 1932, 0.0383734240564
0, 1933, 0.0396616972298
0, 1934, 0.0378800364952
0, 1935, 0.0331625101223
0, 1936, 0.0325648428455
0, 1937, 0.0344510169874
0, 1938, 0.0359486176282
0, 1939, 0.0369846739919
0, 1940, 0.0333680056803
0, 1941, 0.0332078518596
0, 1942, 0.033525498885
0, 1943, 0.0313072675159
0, 1944, 0.0377062671745
0, 1945, 0.0380403143589
0, 1946, 0.0327273298212
0, 1947, 0.0398894635178
0, 1948, 0.0369440847919
0, 1949, 0.0407270466652
0, 1950, 0.0326793141193
0, 1951, 0.0360135375564
0, 1952, 0.032939266944
0, 1953, 0.0343813244745
0, 1954, 0.0350302704542
0, 1955, 0.0353685768106
0, 1956, 0.034656709087
0, 1957, 0.0323806291352
0, 1958, 0.0378348555016
0, 1959, 0.0389649404771
0, 1960, 0.0386011553754
0, 1961, 0.0325308400062
0, 1962, 0.0398187038321
0, 1963, 0.039135120389
0, 1964, 0.0359487031245
0, 1965, 0.0379784847437
0, 1966, 0.0331122764421
0, 1967, 0.0326154368493
0, 1968, 0.0374582477027
0, 1969, 0.03410716164
0, 1970, 0.0321755206738
0, 1971, 0.0356284537172
0, 1972, 0.0330900411669
0, 1973, 0.0355385034529
0, 1974, 0.0359113795831
0, 1975, 0.0363796280058
0, 1976, 0.0384581008425
0, 1977, 0.0328125563845
0, 1978, 0.0329932092975
0, 1979, 0.0383650795546
0, 1980, 0.0356437907574
0, 1981, 0.0345757173759
0, 1982, 0.0359195748277
0, 1983, 0.0325944830319
0, 1984, 0.0332927438531
0, 1985, 0.0361717855954
0, 1986, 0.0314702805836
0, 1987, 0.0343919351275
0, 1988, 0.0356240948881
0, 1989, 0.0333605066713
0, 1990, 0.0392648048612
0, 1991, 0.0343417696272
0, 1992, 0.0318556547498
0, 1993, 0.0344260560014
0, 1994, 0.0359811536727
0, 1995, 0.0345882752786
0, 1996, 0.0372361024311
0, 1997, 0.0317565195267
0, 1998, 0.0346740553579
0, 1999, 0.0368667484707
0, 2000, 0.0312413952625
0, 2001, 0.0339266420155
0, 2002, 0.0384680800324
0, 2003, 0.0333060686415
0, 2004, 0.0379849525346
0, 2005, 0.0347415392784
0, 2006, 0.0368863756037
0, 2007, 0.0341505250536
0, 2008, 0.0340317309685
0, 2009, 0.0315631675846
0, 2010, 0.0342124102556
0, 2011, 0.0373849855439
0, 2012, 0.038746314277
0, 2013, 0.0332640047016
0, 2014, 0.0308220867308
0, 2015, 0.031751233405
0, 2016, 0.0388080649304
0, 2017, 0.0310697113901
0, 2018, 0.0374510369345
0, 2019, 0.031857481329
0, 2020, 0.0420406168215
0, 2021, 0.0369847823705
0, 2022, 0.0391180506315
0, 2023, 0.031490393927
0, 2024, 0.036924127153
0, 2025, 0.036980869921
0, 2026, 0.0384486671744
0, 2027, 0.0368165473471
0, 2028, 0.0382402027418
0, 2029, 0.0335275903102
0, 2030, 0.032840760306
0, 2031, 0.0403992352008
0, 2032, 0.0327595464036
0, 2033, 0.0367637568309
0, 2034, 0.0291044458761
0, 2035, 0.0325346941382
0, 2036, 0.0322305579061
0, 2037, 0.0323011628808
0, 2038, 0.0370741493673
0, 2039, 0.0443463723461
0, 2040, 0.0339039062649
0, 2041, 0.0329460297197
0, 2042, 0.0336316925151
0, 2043, 0.0330947222261
0, 2044, 0.0430804825437
0, 2045, 0.03803734698
0, 2046, 0.0334202318833
0, 2047, 0.0297882103513
0, 2048, 0.0324790509589
0, 2049, 0.0340214126233
0, 2050, 0.0344599482572
0, 2051, 0.0396911857912
0, 2052, 0.0369058528666
0, 2053, 0.0378151577298
0, 2054, 0.0346497500484
0, 2055, 0.0326739547528
0, 2056, 0.0365971032035
0, 2057, 0.0356761561105
0, 2058, 0.0380776402034
0, 2059, 0.0363619404801
0, 2060, 0.0325605193286
0, 2061, 0.0364741036615
0, 2062, 0.0320848370514
0, 2063, 0.0337740353727
0, 2064, 0.0338483698636
0, 2065, 0.0363623439357
0, 2066, 0.0378761153659
0, 2067, 0.0340363056426
0, 2068, 0.0343460412613
0, 2069, 0.034943766937
0, 2070, 0.0314351763558
0, 2071, 0.0331857445686
0, 2072, 0.0325410561386
0, 2073, 0.0379791090177
0, 2074, 0.0389040838303
0, 2075, 0.033341213815
0, 2076, 0.0334065546294
0, 2077, 0.0333688910386
0, 2078, 0.0394948423992
0, 2079, 0.0316707859966
0, 2080, 0.0353982615979
0, 2081, 0.0347467354029
0, 2082, 0.0380074225866
0, 2083, 0.0333575854502
